period,sheet,row,code,p,n,band,official,linear_pN,difference
2026-04,Sub-ICB,495,C_100,0.92,31,30,30.76,30.759999999999998,-3.552713678800501e-15
2026-04,Sub-ICB,496,C_101,0.5,50,10,11,11.0,0.0
2026-04,Sub-ICB,496,C_101,0.92,50,32,33,33.0,0.0
2026-04,Sub-ICB,497,C_110,0.5,106,14,14.8,14.8,0.0
2026-04,Sub-ICB,497,C_110,0.92,106,44,44.26,44.260000000000005,7.105427357601002e-15
2026-04,Sub-ICB,498,C_120,0.5,49,15,15.625,15.625,0.0
2026-04,Sub-ICB,498,C_120,0.92,49,46,46.08,46.080000000000005,7.105427357601002e-15
2026-04,Sub-ICB,499,C_130,0.5,48,14,14.4,14.4,0.0
2026-04,Sub-ICB,499,C_130,0.92,48,28,28.16,28.160000000000004,3.552713678800501e-15
2026-04,Sub-ICB,502,C_160,0.5,22,9,10,10.0,0.0
2026-04,Sub-ICB,502,C_160,0.92,22,39,39.24,39.24,0.0
2026-04,Sub-ICB,505,C_301,0.5,30,10,11,11.0,0.0
2026-04,Sub-ICB,505,C_301,0.92,30,31,31.6,31.6,0.0
2026-04,Sub-ICB,506,C_320,0.5,50,13,13.1666666666667,13.166666666666666,-3.375077994860476e-14
2026-04,Sub-ICB,506,C_320,0.92,50,32,33,33.0,0.0
2026-04,Sub-ICB,507,C_330,0.5,29,16,16.5,16.5,0.0
2026-04,Sub-ICB,507,C_330,0.92,29,37,37.84,37.84,0.0
2026-04,Sub-ICB,509,C_400,0.5,25,14,14.5,14.5,0.0
2026-04,Sub-ICB,509,C_400,0.92,25,31,32,32.0,0.0
2026-04,Sub-ICB,518,C_999,0.5,543,13,13.1041666666667,13.104166666666666,-3.375077994860476e-14
2026-04,Sub-ICB,518,C_999,0.92,543,38,38.112,38.112,0.0
2026-04,Sub-ICB,519,C_100,0.5,1305,11,11.6090909090909,11.60909090909091,8.881784197001252e-15
2026-04,Sub-ICB,519,C_100,0.92,1305,31,31.4,31.400000000000016,1.7763568394002505e-14
2026-04,Sub-ICB,520,C_101,0.5,4683,8,8.65923566878981,8.659235668789808,-1.7763568394002505e-15
2026-04,Sub-ICB,520,C_101,0.92,4683,28,28.4234146341464,28.423414634146354,-4.618527782440651e-14
2026-04,Sub-ICB,521,C_110,0.5,13452,10,10.9021276595745,10.902127659574468,-3.197442310920451e-14
2026-04,Sub-ICB,521,C_110,0.92,13452,30,30.5504166666667,30.550416666666667,-3.197442310920451e-14
2026-04,Sub-ICB,522,C_120,0.5,4506,10,10.7631578947368,10.763157894736842,4.263256414560601e-14
2026-04,Sub-ICB,522,C_120,0.92,4506,32,32.6218181818182,32.62181818181819,-7.105427357601002e-15
2026-04,Sub-ICB,523,C_130,0.5,7508,7,7.87171052631579,7.871710526315789,-8.881784197001252e-16
2026-04,Sub-ICB,523,C_130,0.92,7508,28,28.6150649350649,28.615064935064943,4.263256414560601e-14
2026-04,Sub-ICB,524,C_140,0.5,5894,11,11.7330960854093,11.733096085409253,-4.796163466380676e-14
2026-04,Sub-ICB,524,C_140,0.92,5894,26,26.756,26.756000000000007,7.105427357601002e-15
2026-04,Sub-ICB,525,C_150,0.5,723,9,9.48214285714286,9.482142857142858,-1.7763568394002505e-15
2026-04,Sub-ICB,525,C_150,0.92,723,30,30.54,30.54000000000002,2.1316282072803006e-14
2026-04,Sub-ICB,526,C_160,0.5,2066,10,10.468085106383,10.46808510638298,-2.1316282072803006e-14
2026-04,Sub-ICB,526,C_160,0.92,2066,35,35.045,35.045,0.0
2026-04,Sub-ICB,527,C_170,0.5,111,9,9.05,9.05,0.0
2026-04,Sub-ICB,527,C_170,0.92,111,19,19.56,19.560000000000002,3.552713678800501e-15
2026-04,Sub-ICB,529,C_301,0.5,1523,6,6.89285714285714,6.892857142857143,3.552713678800501e-15
2026-04,Sub-ICB,529,C_301,0.92,1523,33,33.7815384615385,33.78153846153847,-3.552713678800501e-14
2026-04,Sub-ICB,530,C_320,0.5,5358,9,9.95054945054945,9.95054945054945,0.0
2026-04,Sub-ICB,530,C_320,0.92,5358,34,34.3635294117647,34.36352941176472,2.1316282072803006e-14
2026-04,Sub-ICB,531,C_330,0.5,3986,7,7.71779141104294,7.717791411042945,4.440892098500626e-15
2026-04,Sub-ICB,531,C_330,0.92,3986,25,25.8492307692308,25.84923076923078,-2.1316282072803006e-14
2026-04,Sub-ICB,532,C_340,0.5,1749,5,5.88636363636364,5.886363636363637,-3.552713678800501e-15
2026-04,Sub-ICB,532,C_340,0.92,1749,30,30.6733333333333,30.673333333333346,4.618527782440651e-14
2026-04,Sub-ICB,533,C_400,0.5,3607,12,12.5221518987342,12.522151898734178,-2.3092638912203256e-14
2026-04,Sub-ICB,533,C_400,0.92,3607,33,33.4019047619048,33.40190476190477,-3.552713678800501e-14
2026-04,Sub-ICB,534,C_410,0.5,1589,10,10.3717948717949,10.371794871794872,-2.842170943040401e-14
2026-04,Sub-ICB,534,C_410,0.92,1589,35,35.3233333333333,35.323333333333345,4.263256414560601e-14
2026-04,Sub-ICB,535,C_430,0.5,302,5,5.77777777777778,5.777777777777778,-2.6645352591003757e-15
2026-04,Sub-ICB,535,C_430,0.92,302,17,17.46,17.460000000000008,7.105427357601002e-15
2026-04,Sub-ICB,536,C_502,0.5,7571,11,11.2135416666667,11.213541666666666,-3.375077994860476e-14
2026-04,Sub-ICB,536,C_502,0.92,7571,35,35.4697435897436,35.46974358974361,7.105427357601002e-15
2026-04,Sub-ICB,542,C_999,0.5,86615,9,9.91513460275772,9.915134602757716,-3.552713678800501e-15
2026-04,Sub-ICB,542,C_999,0.92,86615,31,31.9135761589404,31.9135761589404,0.0
2026-04,Sub-ICB,543,C_100,0.5,1593,13,13.4924242424242,13.492424242424242,4.263256414560601e-14
2026-04,Sub-ICB,543,C_100,0.92,1593,40,40.0975,40.09750000000001,1.4210854715202004e-14
2026-04,Sub-ICB,544,C_101,0.5,5956,12,12.1272727272727,12.127272727272727,2.6645352591003757e-14
2026-04,Sub-ICB,544,C_101,0.92,5956,39,39.5292307692308,39.52923076923078,-2.1316282072803006e-14
2026-04,Sub-ICB,545,C_110,0.5,15423,16,16.6266891891892,16.62668918918919,-1.0658141036401503e-14
2026-04,Sub-ICB,545,C_110,0.92,15423,45,45.7299224806202,45.729922480620154,-4.973799150320701e-14
2026-04,Sub-ICB,546,C_120,0.5,7910,13,13.465034965035,13.465034965034965,-3.552713678800501e-14
2026-04,Sub-ICB,546,C_120,0.92,7910,36,36.4526315789474,36.45263157894739,-7.105427357601002e-15
2026-04,Sub-ICB,547,C_130,0.5,14447,11,11.2320717131474,11.23207171314741,1.0658141036401503e-14
2026-04,Sub-ICB,547,C_130,0.92,14447,38,38.6040740740741,38.60407407407407,-2.842170943040401e-14
2026-04,Sub-ICB,548,C_140,0.5,3065,13,13.1166666666667,13.116666666666667,-3.197442310920451e-14
2026-04,Sub-ICB,548,C_140,0.92,3065,35,35.4631578947369,35.46315789473685,-4.973799150320701e-14
2026-04,Sub-ICB,549,C_150,0.5,798,15,16,16.0,0.0
2026-04,Sub-ICB,549,C_150,0.92,798,46,46.86,46.860000000000014,1.4210854715202004e-14
2026-04,Sub-ICB,550,C_160,0.5,2006,11,11.0816326530612,11.081632653061224,2.3092638912203256e-14
2026-04,Sub-ICB,550,C_160,0.92,2006,35,35.7514285714286,35.75142857142857,-2.842170943040401e-14
2026-04,Sub-ICB,551,C_170,0.5,376,15,15.2142857142857,15.214285714285714,1.4210854715202004e-14
2026-04,Sub-ICB,551,C_170,0.92,376,43,43.3066666666667,43.30666666666667,-2.842170943040401e-14
2026-04,Sub-ICB,552,C_300,0.5,169,11,11.4375,11.4375,0.0
2026-04,Sub-ICB,552,C_300,0.92,169,34,34.48,34.48000000000002,2.1316282072803006e-14
2026-04,Sub-ICB,553,C_301,0.5,3716,8,8.66459627329193,8.664596273291925,-5.329070518200751e-15
2026-04,Sub-ICB,553,C_301,0.92,3716,25,25.3517948717949,25.35179487179488,-2.1316282072803006e-14
2026-04,Sub-ICB,554,C_320,0.5,8495,13,13.8663003663004,13.866300366300367,-3.375077994860476e-14
2026-04,Sub-ICB,554,C_320,0.92,8495,40,40.6285714285714,40.62857142857143,3.552713678800501e-14
2026-04,Sub-ICB,555,C_330,0.5,6720,7,7.98393574297189,7.983935742971887,-2.6645352591003757e-15
2026-04,Sub-ICB,555,C_330,0.92,6720,35,35.3891891891892,35.3891891891892,0.0
2026-04,Sub-ICB,556,C_340,0.5,3215,10,10.6913043478261,10.691304347826087,-1.2434497875801753e-14
2026-04,Sub-ICB,556,C_340,0.92,3215,35,35.5684210526316,35.568421052631585,-1.4210854715202004e-14
2026-04,Sub-ICB,557,C_400,0.5,3344,12,12.3939393939394,12.393939393939394,-5.329070518200751e-15
2026-04,Sub-ICB,557,C_400,0.92,3344,34,34.4991304347826,34.49913043478261,7.105427357601002e-15
2026-04,Sub-ICB,558,C_410,0.5,1098,7,7.23188405797101,7.231884057971015,4.440892098500626e-15
2026-04,Sub-ICB,558,C_410,0.92,1098,23,23.0123076923077,23.012307692307697,-3.552713678800501e-15
2026-04,Sub-ICB,559,C_430,0.5,399,7,7.32608695652174,7.326086956521739,-8.881784197001252e-16
2026-04,Sub-ICB,559,C_430,0.92,399,27,27.0133333333333,27.01333333333334,3.907985046680551e-14
2026-04,Sub-ICB,560,C_502,0.5,8004,13,13.2284482758621,13.22844827586207,-3.019806626980426e-14
2026-04,Sub-ICB,560,C_502,0.92,8004,41,41.1163636363636,41.116363636363644,4.263256414560601e-14
2026-04,Sub-ICB,566,C_999,0.5,112977,12,12.0652875586854,12.065287558685446,4.618527782440651e-14
2026-04,Sub-ICB,566,C_999,0.92,112977,38,38.9542157953282,38.95421579532815,-4.973799150320701e-14
2026-04,Sub-ICB,567,C_100,0.5,9528,12,12.4575163398693,12.457516339869281,-1.9539925233402755e-14
2026-04,Sub-ICB,567,C_100,0.92,9528,40,40.7170588235294,40.71705882352941,1.4210854715202004e-14
2026-04,Sub-ICB,568,C_101,0.5,7379,11,11.8397683397683,11.839768339768339,3.907985046680551e-14
2026-04,Sub-ICB,568,C_101,0.92,7379,39,39.6092307692308,39.60923076923078,-2.1316282072803006e-14
2026-04,Sub-ICB,569,C_110,0.5,12451,13,13.8134920634921,13.813492063492063,-3.730349362740526e-14
2026-04,Sub-ICB,569,C_110,0.92,12451,39,39.4227027027027,39.4227027027027,0.0
2026-04,Sub-ICB,570,C_120,0.5,8594,14,14.016501650165,14.016501650165017,1.5987211554602254e-14
2026-04,Sub-ICB,570,C_120,0.92,8594,39,39.4805128205128,39.48051282051283,2.842170943040401e-14
2026-04,Sub-ICB,571,C_130,0.5,8823,9,9.31899109792285,9.318991097922849,-1.7763568394002505e-15
2026-04,Sub-ICB,571,C_130,0.92,8823,31,31.0342857142857,31.034285714285726,2.4868995751603507e-14
2026-04,Sub-ICB,572,C_140,0.5,9039,14,14.0503246753247,14.050324675324676,-2.4868995751603507e-14
2026-04,Sub-ICB,572,C_140,0.92,9039,38,38.1902127659575,38.190212765957455,-4.263256414560601e-14
2026-04,Sub-ICB,573,C_150,0.5,239,9,9.96153846153846,9.961538461538462,1.7763568394002505e-15
2026-04,Sub-ICB,573,C_150,0.92,239,29,29.976,29.976,0.0
2026-04,Sub-ICB,574,C_160,0.5,1703,8,8.81168831168831,8.811688311688311,1.7763568394002505e-15
2026-04,Sub-ICB,574,C_160,0.92,1703,32,32.938,32.938,0.0
2026-04,Sub-ICB,576,C_300,0.5,85,10,10.0833333333333,10.083333333333334,3.375077994860476e-14
2026-04,Sub-ICB,576,C_300,0.92,85,34,34.2,34.2,0.0
2026-04,Sub-ICB,577,C_301,0.5,7397,10,10.8115671641791,10.811567164179104,3.552713678800501e-15
2026-04,Sub-ICB,577,C_301,0.92,7397,38,38.2721428571429,38.27214285714287,-3.552713678800501e-14
2026-04,Sub-ICB,578,C_320,0.5,6338,12,12.0641025641026,12.064102564102564,-3.552713678800501e-14
2026-04,Sub-ICB,578,C_320,0.92,6338,35,35.9988571428571,35.99885714285714,4.263256414560601e-14
2026-04,Sub-ICB,579,C_330,0.5,5011,12,12.1279069767442,12.127906976744185,-1.4210854715202004e-14
2026-04,Sub-ICB,579,C_330,0.92,5011,41,41.1624,41.1624,0.0
2026-04,Sub-ICB,580,C_340,0.5,2023,10,10.9728260869565,10.972826086956522,2.1316282072803006e-14
2026-04,Sub-ICB,580,C_340,0.92,2023,35,35.6773333333333,35.67733333333334,3.552713678800501e-14
2026-04,Sub-ICB,581,C_400,0.5,2969,12,12.6182795698925,12.618279569892474,-2.6645352591003757e-14
2026-04,Sub-ICB,581,C_400,0.92,2969,40,40.2025,40.2025,0.0
2026-04,Sub-ICB,582,C_410,0.5,1983,9,9.99242424242424,9.992424242424242,1.7763568394002505e-15
2026-04,Sub-ICB,582,C_410,0.92,1983,32,32.7969230769231,32.796923076923086,-1.4210854715202004e-14
2026-04,Sub-ICB,583,C_430,0.5,542,8,8.39285714285714,8.392857142857142,1.7763568394002505e-15
2026-04,Sub-ICB,583,C_430,0.92,542,23,23.928,23.928000000000008,7.105427357601002e-15
2026-04,Sub-ICB,584,C_502,0.5,8409,12,12.5795454545455,12.579545454545455,-4.440892098500626e-14
2026-04,Sub-ICB,584,C_502,0.92,8409,37,37.5630769230769,37.563076923076935,3.552713678800501e-14
2026-04,Sub-ICB,590,C_999,0.5,112814,11,11.956285566477,11.956285566476978,-2.1316282072803006e-14
2026-04,Sub-ICB,590,C_999,0.92,112814,37,37.917494199536,37.917494199535966,-3.552713678800501e-14
2026-04,Sub-ICB,591,C_100,0.5,423,21,21.5,21.5,0.0
2026-04,Sub-ICB,591,C_100,0.92,423,51,51.645,51.645,0.0
2026-04,Sub-ICB,592,C_101,0.5,1901,19,19.5285714285714,19.52857142857143,2.842170943040401e-14
2026-04,Sub-ICB,592,C_101,0.92,1901,49,49.1390476190476,49.13904761904762,2.1316282072803006e-14
2026-04,Sub-ICB,593,C_110,0.5,5654,18,18.568,18.568,0.0
2026-04,Sub-ICB,593,C_110,0.92,5654,41,41.5946666666667,41.59466666666667,-2.842170943040401e-14
2026-04,Sub-ICB,594,C_120,0.5,2667,17,17.8684210526316,17.86842105263158,-2.1316282072803006e-14
2026-04,Sub-ICB,594,C_120,0.92,2667,39,39.3129411764706,39.312941176470595,-7.105427357601002e-15
2026-04,Sub-ICB,595,C_130,0.5,2813,12,12.7222222222222,12.722222222222221,2.1316282072803006e-14
2026-04,Sub-ICB,595,C_130,0.92,2813,41,41.1907692307692,41.190769230769234,3.552713678800501e-14
2026-04,Sub-ICB,596,C_140,0.5,2097,20,20.7950819672131,20.795081967213115,1.4210854715202004e-14
2026-04,Sub-ICB,596,C_140,0.92,2097,46,46.2036363636364,46.20363636363636,-3.552713678800501e-14
2026-04,Sub-ICB,597,C_150,0.5,145,15,15.875,15.875,0.0
2026-04,Sub-ICB,597,C_150,0.92,145,46,46.8,46.800000000000004,7.105427357601002e-15
2026-04,Sub-ICB,598,C_160,0.5,291,17,17.25,17.25,0.0
2026-04,Sub-ICB,598,C_160,0.92,291,44,44.9066666666667,44.90666666666667,-2.842170943040401e-14
2026-04,Sub-ICB,599,C_170,0.5,21,4,4.5,4.5,0.0
2026-04,Sub-ICB,599,C_170,0.92,21,15,15.32,15.32,0.0
2026-04,Sub-ICB,601,C_301,0.5,1457,14,14.1037735849057,14.10377358490566,-3.907985046680551e-14
2026-04,Sub-ICB,601,C_301,0.92,1457,43,43.0366666666667,43.03666666666667,-2.842170943040401e-14
2026-04,Sub-ICB,602,C_320,0.5,2017,13,13.008064516129,13.008064516129032,3.197442310920451e-14
2026-04,Sub-ICB,602,C_320,0.92,2017,38,38.6933333333333,38.693333333333335,3.552713678800501e-14
2026-04,Sub-ICB,603,C_330,0.5,4282,25,25.0632911392405,25.063291139240505,3.552713678800501e-15
2026-04,Sub-ICB,603,C_330,0.92,4282,55,55.6270967741936,55.627096774193554,-4.973799150320701e-14
2026-04,Sub-ICB,604,C_340,0.5,317,9,9.52777777777778,9.527777777777779,-1.7763568394002505e-15
2026-04,Sub-ICB,604,C_340,0.92,317,28,28.728,28.727999999999998,-3.552713678800501e-15
2026-04,Sub-ICB,605,C_400,0.5,1421,21,21.5833333333333,21.583333333333332,3.197442310920451e-14
2026-04,Sub-ICB,605,C_400,0.92,1421,46,46.9377777777778,46.93777777777778,-1.4210854715202004e-14
2026-04,Sub-ICB,606,C_410,0.5,117,6,6.92857142857143,6.928571428571429,-8.881784197001252e-16
2026-04,Sub-ICB,606,C_410,0.92,117,23,23.64,23.64,0.0
2026-04,Sub-ICB,607,C_430,0.5,28,11,12,12.0,0.0
2026-04,Sub-ICB,607,C_430,0.92,28,23,23.88,23.880000000000003,3.552713678800501e-15
2026-04,Sub-ICB,608,C_502,0.5,3470,19,19.7910447761194,19.791044776119403,3.552713678800501e-15
2026-04,Sub-ICB,608,C_502,0.92,3470,50,50.2740740740741,50.27407407407408,-2.1316282072803006e-14
2026-04,Sub-ICB,614,C_999,0.5,38574,17,17.2718120805369,17.27181208053691,1.0658141036401503e-14
2026-04,Sub-ICB,614,C_999,0.92,38574,45,45.8817341040462,45.881734104046245,4.263256414560601e-14
2026-04,Sub-ICB,615,C_100,0.5,2014,9,9.56521739130435,9.565217391304348,-1.7763568394002505e-15
2026-04,Sub-ICB,615,C_100,0.92,2014,34,34.74,34.74000000000001,7.105427357601002e-15
2026-04,Sub-ICB,616,C_101,0.5,4549,13,13.5993788819876,13.599378881987578,-2.1316282072803006e-14
2026-04,Sub-ICB,616,C_101,0.92,4549,41,41.1026666666667,41.102666666666664,-3.552713678800501e-14
2026-04,Sub-ICB,617,C_110,0.5,7848,14,14.8148148148148,14.814814814814815,1.4210854715202004e-14
2026-04,Sub-ICB,617,C_110,0.92,7848,41,41.790303030303,41.79030303030304,4.263256414560601e-14
2026-04,Sub-ICB,618,C_120,0.5,6695,13,13.8545081967213,13.854508196721312,1.2434497875801753e-14
2026-04,Sub-ICB,618,C_120,0.92,6695,41,41.8875,41.88750000000002,1.4210854715202004e-14
2026-04,Sub-ICB,619,C_130,0.5,6488,12,12.1951219512195,12.195121951219512,1.2434497875801753e-14
2026-04,Sub-ICB,619,C_130,0.92,6488,41,41.7371428571429,41.73714285714286,-4.263256414560601e-14
2026-04,Sub-ICB,620,C_140,0.5,2859,18,18.5133333333333,18.513333333333332,3.197442310920451e-14
2026-04,Sub-ICB,620,C_140,0.92,2859,45,45.0912,45.09120000000001,7.105427357601002e-15
2026-04,Sub-ICB,621,C_150,0.5,342,11,11.1111111111111,11.11111111111111,1.0658141036401503e-14
2026-04,Sub-ICB,621,C_150,0.92,342,36,36.2133333333333,36.21333333333333,2.842170943040401e-14
2026-04,Sub-ICB,622,C_160,0.5,1025,12,12.6833333333333,12.683333333333334,3.375077994860476e-14
2026-04,Sub-ICB,622,C_160,0.92,1025,38,38.3333333333333,38.333333333333336,3.552713678800501e-14
2026-04,Sub-ICB,624,C_300,0.5,54,7,7.83333333333333,7.833333333333333,2.6645352591003757e-15
2026-04,Sub-ICB,624,C_300,0.92,54,22,22.68,22.68,0.0
2026-04,Sub-ICB,625,C_301,0.5,3759,11,11.125,11.125,0.0
2026-04,Sub-ICB,625,C_301,0.92,3759,37,37.6646153846154,37.664615384615395,-7.105427357601002e-15
2026-04,Sub-ICB,626,C_320,0.5,3043,9,9.90277777777778,9.902777777777779,-1.7763568394002505e-15
2026-04,Sub-ICB,626,C_320,0.92,3043,29,29.77,29.77,0.0
2026-04,Sub-ICB,627,C_330,0.5,5987,16,16.3316831683168,16.331683168316832,3.197442310920451e-14
2026-04,Sub-ICB,627,C_330,0.92,5987,45,45.5460606060606,45.54606060606061,7.105427357601002e-15
2026-04,Sub-ICB,628,C_340,0.5,1446,7,7.25,7.25,0.0
2026-04,Sub-ICB,628,C_340,0.92,1446,22,22.2928,22.292800000000007,7.105427357601002e-15
2026-04,Sub-ICB,629,C_400,0.5,2757,13,13.9065934065934,13.906593406593407,7.105427357601002e-15
2026-04,Sub-ICB,629,C_400,0.92,2757,38,38.4176,38.4176,0.0
2026-04,Sub-ICB,630,C_410,0.5,1355,7,7.55882352941176,7.5588235294117645,4.440892098500626e-15
2026-04,Sub-ICB,630,C_410,0.92,1355,23,23.1130434782609,23.113043478260874,-2.4868995751603507e-14
2026-04,Sub-ICB,631,C_430,0.5,627,5,5.56944444444444,5.569444444444445,4.440892098500626e-15
2026-04,Sub-ICB,631,C_430,0.92,627,20,20.7226666666667,20.72266666666667,-3.197442310920451e-14
2026-04,Sub-ICB,632,C_502,0.5,6502,14,14.7227722772277,14.722772277227723,2.3092638912203256e-14
2026-04,Sub-ICB,632,C_502,0.92,6502,46,46.2306666666667,46.23066666666667,-2.842170943040401e-14
2026-04,Sub-ICB,638,C_999,0.5,82527,12,12.1126273653566,12.112627365356623,2.3092638912203256e-14
2026-04,Sub-ICB,638,C_999,0.92,82527,39,39.5692715231788,39.5692715231788,0.0
2026-04,Sub-ICB,639,C_100,0.5,1690,10,10.8181818181818,10.818181818181818,1.7763568394002505e-14
2026-04,Sub-ICB,639,C_100,0.92,1690,43,43.08,43.08,0.0
2026-04,Sub-ICB,640,C_101,0.5,853,11,11.4655172413793,11.46551724137931,8.881784197001252e-15
2026-04,Sub-ICB,640,C_101,0.92,853,38,38.69,38.69,0.0
2026-04,Sub-ICB,641,C_110,0.5,2122,14,14.78,14.78,0.0
2026-04,Sub-ICB,641,C_110,0.92,2122,41,41.6968421052632,41.69684210526316,-4.263256414560601e-14
2026-04,Sub-ICB,642,C_120,0.5,1855,16,16.2209302325581,16.22093023255814,3.907985046680551e-14
2026-04,Sub-ICB,642,C_120,0.92,1855,52,52.0857142857143,52.0857142857143,0.0
2026-04,Sub-ICB,643,C_130,0.5,2522,11,11.775,11.775,0.0
2026-04,Sub-ICB,643,C_130,0.92,2522,40,40.1244444444445,40.12444444444446,-4.263256414560601e-14
2026-04,Sub-ICB,644,C_140,0.5,126,22,22.5,22.5,0.0
2026-04,Sub-ICB,644,C_140,0.92,126,42,42.96,42.96,0.0
2026-04,Sub-ICB,646,C_160,0.5,132,15,15.75,15.75,0.0
2026-04,Sub-ICB,646,C_160,0.92,132,45,45.8133333333333,45.81333333333334,4.263256414560601e-14
2026-04,Sub-ICB,649,C_301,0.5,1362,8,9,9.0,0.0
2026-04,Sub-ICB,649,C_301,0.92,1362,40,40.5490909090909,40.54909090909091,7.105427357601002e-15
2026-04,Sub-ICB,650,C_320,0.5,944,10,10.7297297297297,10.72972972972973,3.019806626980426e-14
2026-04,Sub-ICB,650,C_320,0.92,944,31,31.9422222222222,31.942222222222224,2.4868995751603507e-14
2026-04,Sub-ICB,651,C_330,0.5,945,14,14.5833333333333,14.583333333333334,3.375077994860476e-14
2026-04,Sub-ICB,651,C_330,0.92,945,42,42.94,42.94000000000001,1.4210854715202004e-14
2026-04,Sub-ICB,652,C_340,0.5,209,6,6.23333333333333,6.233333333333333,3.552713678800501e-15
2026-04,Sub-ICB,652,C_340,0.92,209,14,14.88,14.88,0.0
2026-04,Sub-ICB,653,C_400,0.5,725,14,14.28125,14.28125,0.0
2026-04,Sub-ICB,653,C_400,0.92,725,44,44.5,44.5,0.0
2026-04,Sub-ICB,654,C_410,0.5,185,5,5.81578947368421,5.815789473684211,8.881784197001252e-16
2026-04,Sub-ICB,654,C_410,0.92,185,15,15.05,15.050000000000004,3.552713678800501e-15
2026-04,Sub-ICB,655,C_430,0.5,57,4,4.41666666666667,4.416666666666667,-2.6645352591003757e-15
2026-04,Sub-ICB,655,C_430,0.92,57,15,15.44,15.440000000000005,5.329070518200751e-15
2026-04,Sub-ICB,656,C_502,0.5,1722,18,18.1944444444444,18.194444444444443,4.263256414560601e-14
2026-04,Sub-ICB,656,C_502,0.92,1722,46,46.312,46.312,0.0
2026-04,Sub-ICB,662,C_999,0.5,17632,12,12.3897550111359,12.389755011135858,-4.263256414560601e-14
2026-04,Sub-ICB,662,C_999,0.92,17632,43,43.2495238095238,43.249523809523815,1.4210854715202004e-14
2026-04,Sub-ICB,664,C_101,0.5,250,28,28.5,28.5,0.0
2026-04,Sub-ICB,664,C_101,0.92,250,71,71.3333333333333,71.33333333333333,2.842170943040401e-14
2026-04,Sub-ICB,665,C_110,0.5,477,10,10.4090909090909,10.409090909090908,8.881784197001252e-15
2026-04,Sub-ICB,665,C_110,0.92,477,33,33.9466666666667,33.94666666666668,-2.1316282072803006e-14
2026-04,Sub-ICB,669,C_150,0.5,1152,9,9.85714285714286,9.857142857142858,-1.7763568394002505e-15
2026-04,Sub-ICB,669,C_150,0.92,1152,33,33.3893333333333,33.38933333333334,4.263256414560601e-14
2026-04,Sub-ICB,670,C_160,0.5,228,33,33.1,33.1,0.0
2026-04,Sub-ICB,670,C_160,0.92,228,59,59.38,59.38000000000001,7.105427357601002e-15
2026-04,Sub-ICB,671,C_170,0.5,498,7,7.76470588235294,7.764705882352941,8.881784197001252e-16
2026-04,Sub-ICB,671,C_170,0.92,498,26,26.36,26.360000000000003,3.552713678800501e-15
2026-04,Sub-ICB,674,C_320,0.5,2197,7,7.81468531468532,7.814685314685315,-5.329070518200751e-15
2026-04,Sub-ICB,674,C_320,0.92,2197,27,27.6611764705882,27.661176470588234,3.552713678800501e-14
2026-04,Sub-ICB,677,C_400,0.5,77,10,10.1666666666667,10.166666666666666,-3.375077994860476e-14
2026-04,Sub-ICB,677,C_400,0.92,77,23,23.9466666666667,23.94666666666667,-3.197442310920451e-14
2026-04,Sub-ICB,686,C_999,0.5,18768,10,10.4729064039409,10.472906403940886,-1.4210854715202004e-14
2026-04,Sub-ICB,686,C_999,0.92,18768,37,37.6135849056604,37.61358490566039,-1.4210854715202004e-14
