period,part,kind,code,name,release,lower_week,upper_week,open_band,count,share,group
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,13,14,False,96376,0.0137388833807,within18
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,14,15,False,185563,0.026452938665,within18
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,15,16,False,180379,0.0257139333997,within18
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,16,17,False,170860,0.024356952088,within18
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,17,18,False,164343,0.0234279209703,within18
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,18,19,False,141587,0.0201839387527,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,19,20,False,138330,0.0197196370264,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,20,21,False,129885,0.0185157598147,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,21,22,False,118247,0.0168567043986,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,22,23,False,115313,0.0164384479464,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,23,24,False,113678,0.0162053704756,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,24,25,False,109801,0.0156526846319,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,25,26,False,103967,0.0148210185984,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,26,27,False,96452,0.0137497175629,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,27,28,False,91565,0.0130530511409,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,28,29,False,89120,0.0127045040974,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,29,30,False,84234,0.0120079802305,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,30,31,False,75554,0.0107706025872,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,31,32,False,58263,0.00830568359769,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,32,33,False,70915,0.0101092898122,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,33,34,False,67956,0.00968746948431,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,34,35,False,65854,0.00938781881541,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,35,36,False,63607,0.00906749766744,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,36,37,False,61339,0.00874418286389,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,37,38,False,58573,0.00834987565638,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,38,39,False,56156,0.00800532015365,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,39,40,False,52612,0.00750010513433,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,40,41,False,49815,0.00710137872095,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,41,42,False,47383,0.0067546848928,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,42,43,False,44408,0.00633058368443,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,43,44,False,38600,0.00550262408168,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,44,45,False,31250,0.00445484462571,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,45,46,False,35284,0.00502991160875,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,46,47,False,32076,0.00457259507886,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,47,48,False,22865,0.00325952071574,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,48,49,False,23873,0.00340321618399,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,49,50,False,13943,0.00198764475572,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,50,51,False,20611,0.00293820168258,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,51,52,False,18792,0.0026788940866,middle
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,52,53,False,12624,0.00179961467376,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,53,54,False,11776,0.00167872801,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,54,55,False,10774,0.00153588787192,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,55,56,False,9900,0.00141129477743,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,56,57,False,8529,0.00121585183401,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,57,58,False,6867,0.000978925377432,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,58,59,False,6611,0.000942431290258,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,59,60,False,5801,0.00082696171756,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,60,61,False,4507,0.000642495511299,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,61,62,False,3928,0.000559956150073,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,62,63,False,3145,0.000448335563132,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,63,64,False,2499,0.000356245015029,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,64,65,False,1345,0.000191736512691,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,65,66,False,218,3.1076996109e-05,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,66,67,False,521,7.42711695999e-05,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,67,68,False,447,6.37220975262e-05,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,68,69,False,428,6.10135519937e-05,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,69,70,False,295,4.20537332667e-05,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,70,71,False,242,3.44983167815e-05,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,71,72,False,269,3.83473025381e-05,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,72,73,False,211,3.00791109128e-05,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,73,74,False,154,2.19534743155e-05,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,74,75,False,133,1.8959818727e-05,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,75,76,False,103,1.46831678863e-05,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,76,77,False,119,1.69640483347e-05,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,77,78,False,116,1.65363832506e-05,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,78,79,False,90,1.2829952522e-05,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,79,80,False,67,9.55118687752e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,80,81,False,85,1.21171773819e-05,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,81,82,False,66,9.4086318495e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,82,83,False,58,8.26819162532e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,83,84,False,34,4.84687095277e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,84,85,False,45,6.41497626102e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,85,86,False,43,6.12986620498e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,86,87,False,46,6.55753128905e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,87,88,False,39,5.55964609289e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,88,89,False,39,5.55964609289e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,89,90,False,38,5.41709106486e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,90,91,False,34,4.84687095277e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,91,92,False,23,3.27876564452e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,92,93,False,27,3.84898575661e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,93,94,False,27,3.84898575661e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,94,95,False,15,2.13832542034e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,95,96,False,18,2.56599050441e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,96,97,False,24,3.42132067255e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,97,98,False,13,1.8532153643e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,98,99,False,13,1.8532153643e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,99,100,False,12,1.71066033627e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,100,101,False,10,1.42555028023e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,101,102,False,8,1.14044022418e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,102,103,False,9,1.2829952522e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,103,104,False,8,1.14044022418e-06,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,104,,True,154,2.19534743155e-05,over52
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,0,1,False,452722,0.0638220726518,within18
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,1,2,False,385503,0.0543459351953,within18
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,2,3,False,348829,0.0491758513637,within18
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,3,4,False,206591,0.029123978537,within18
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,4,5,False,319013,0.0449725678515,within18
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,5,6,False,296598,0.0418126335906,within18
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,6,7,False,290360,0.0409332372078,within18
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,7,8,False,282369,0.0398067132426,within18
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,8,9,False,268398,0.0378371642103,within18
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,9,10,False,247028,0.0348245478749,within18
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,10,11,False,236871,0.0333926740276,within18
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,11,12,False,237222,0.0334421559337,within18
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,12,13,False,225511,0.0317912083481,within18
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,13,14,False,213217,0.0300580728673,within18
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,14,15,False,202235,0.0285098953944,within18
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,15,16,False,186354,0.0262710858473,within18
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,16,17,False,133459,0.0188142612774,within18
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,17,18,False,74902,0.0105592414015,within18
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,18,19,False,123735,0.0174434292117,middle
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,19,20,False,138364,0.0195057391962,middle
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,20,21,False,132536,0.018684142191,middle
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,21,22,False,127636,0.0179933691426,middle
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,22,23,False,121853,0.0171781159715,middle
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,23,24,False,116385,0.0164072696392,middle
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,24,25,False,111851,0.0157680931083,middle
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,25,26,False,102108,0.0143945825348,middle
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,26,27,False,94910,0.0133798510242,middle
